#space_1 ell_1 scale_1 space_2 ell_2 scale_2 covariance
0 2 0.145115 0 2 0.095179 -726.4872
0 2 0.145115 0 2 0.105167 6143.75
0 2 0.145115 0 2 0.115153 -777.2311
0 2 0.145115 0 2 0.125138 5577.628
0 2 0.145115 0 2 0.135129 20263.63
0 2 0.145115 0 2 0.145115 68188.19
0 2 0.145115 0 2 0.15511 11888.1
0 2 0.145115 0 2 0.165106 2518.543
0 2 0.145115 0 2 0.175099 3811.62
0 2 0.145115 0 2 0.185092 1830.083
0 2 0.145115 0 2 0.195086 -141.1362
0 2 0.145115 0 2 0.205085 1256.874
0 2 0.145115 0 2 0.215079 -563.1617
0 2 0.145115 0 2 0.225074 -46.92342
0 2 0.145115 0 2 0.235071 814.9269
0 2 0.145115 0 2 0.245068 987.0604
0 2 0.145115 0 2 0.255064 1035.182
0 2 0.145115 0 2 0.265062 1525.63
0 2 0.145115 0 2 0.275059 977.29
0 2 0.145115 0 2 0.285055 -299.9568
0 2 0.145115 0 2 0.295057 550.1527
0 2 0.145115 0 2 0.305058 288.0937
0 2 0.145115 0 2 0.315054 1303.865
0 2 0.15511 0 0 0.007493 -9158.466
0 2 0.15511 0 0 0.016066 5265.224
0 2 0.15511 0 0 0.025663 -13448.27
0 2 0.15511 0 0 0.035474 -13831.97
0 2 0.15511 0 0 0.045364 -9128.068
0 2 0.15511 0 0 0.055298 3433.505
0 2 0.15511 0 0 0.065259 -712.9065
0 2 0.15511 0 0 0.075226 413.5615
0 2 0.15511 0 0 0.0852 3933.68
0 2 0.15511 0 0 0.095179 1701.789
0 2 0.15511 0 0 0.105167 1288.113
0 2 0.15511 0 0 0.115153 -47.80316
0 2 0.15511 0 0 0.125138 2425.193
0 2 0.15511 0 0 0.135129 -273.7313
0 2 0.15511 0 0 0.145115 1767.323
0 2 0.15511 0 0 0.15511 -226.3126
0 2 0.15511 0 0 0.165106 1307.412
0 2 0.15511 0 0 0.175099 -19.4003
0 2 0.15511 0 0 0.185092 150.5213
0 2 0.15511 0 0 0.195086 656.4251
0 2 0.15511 0 0 0.205085 409.5592
0 2 0.15511 0 0 0.215079 369.2943
0 2 0.15511 0 0 0.225074 188.9629
0 2 0.15511 0 0 0.235071 1139.232
0 2 0.15511 0 0 0.245068 66.59383
0 2 0.15511 0 0 0.255064 499.2431
0 2 0.15511 0 0 0.265062 -338.7953
0 2 0.15511 0 0 0.275059 -380.2265
0 2 0.15511 0 0 0.285055 -119.6287
0 2 0.15511 0 0 0.295057 544.0034
0 2 0.15511 0 0 0.305058 -32.06806
0 2 0.15511 0 0 0.315054 42.97856
0 2 0.15511 0 2 0.007493 86782.53
0 2 0.15511 0 2 0.016066 -7939.05
0 2 0.15511 0 2 0.025663 46721.99
0 2 0.15511 0 2 0.035474 11804.99
0 2 0.15511 0 2 0.045364 -8857.504
0 2 0.15511 0 2 0.055298 -9393.746
0 2 0.15511 0 2 0.065259 6213.07
0 2 0.15511 0 2 0.075226 4864.703
0 2 0.15511 0 2 0.0852 5716.182
0 2 0.15511 0 2 0.095179 4570.836
0 2 0.15511 0 2 0.105167 6649.388
0 2 0.15511 0 2 0.115153 8639.212
0 2 0.15511 0 2 0.125138 4790.681
0 2 0.15511 0 2 0.135129 3984.544
0 2 0.15511 0 2 0.145115 11888.1
0 2 0.15511 0 2 0.15511 55040.93
0 2 0.15511 0 2 0.165106 10919.53
0 2 0.15511 0 2 0.175099 3154.775
0 2 0.15511 0 2 0.185092 2301.097
0 2 0.15511 0 2 0.195086 1090.288
0 2 0.15511 0 2 0.205085 1974.077
0 2 0.15511 0 2 0.215079 2284.703
0 2 0.15511 0 2 0.225074 1128.171
0 2 0.15511 0 2 0.235071 1444.877
0 2 0.15511 0 2 0.245068 280.5605
0 2 0.15511 0 2 0.255064 1028.575
0 2 0.15511 0 2 0.265062 2434.175
0 2 0.15511 0 2 0.275059 2345.516
0 2 0.15511 0 2 0.285055 375.8555
0 2 0.15511 0 2 0.295057 346.9068
0 2 0.15511 0 2 0.305058 492.9478
0 2 0.15511 0 2 0.315054 1689.986
0 2 0.165106 0 0 0.007493 18096.62
0 2 0.165106 0 0 0.016066 33456.76
0 2 0.165106 0 0 0.025663 -2733.511
0 2 0.165106 0 0 0.035474 -19573.17
0 2 0.165106 0 0 0.045364 5410.595
0 2 0.165106 0 0 0.055298 1965.352
0 2 0.165106 0 0 0.065259 6563.446
0 2 0.165106 0 0 0.075226 2422.059
0 2 0.165106 0 0 0.0852 2610.01
0 2 0.165106 0 0 0.095179 659.2132
0 2 0.165106 0 0 0.105167 -627.7756
0 2 0.165106 0 0 0.115153 862.7832
0 2 0.165106 0 0 0.125138 2193.599
0 2 0.165106 0 0 0.135129 518.4058
0 2 0.165106 0 0 0.145115 1484.476
0 2 0.165106 0 0 0.15511 2406.861
0 2 0.165106 0 0 0.165106 -246.9419
0 2 0.165106 0 0 0.175099 1280.549
0 2 0.165106 0 0 0.185092 -245.2123
0 2 0.165106 0 0 0.195086 -421.3455
0 2 0.165106 0 0 0.205085 423.9779
0 2 0.165106 0 0 0.215079 -453.5355
0 2 0.165106 0 0 0.225074 -115.5937
0 2 0.165106 0 0 0.235071 171.4364
0 2 0.165106 0 0 0.245068 -543.8102
0 2 0.165106 0 0 0.255064 287.9193
0 2 0.165106 0 0 0.265062 -684.6075
0 2 0.165106 0 0 0.275059 -108.0184
0 2 0.165106 0 0 0.285055 -244.8912
0 2 0.165106 0 0 0.295057 72.83934
0 2 0.165106 0 0 0.305058 177.7172
0 2 0.165106 0 0 0.315054 -231.9991
0 2 0.165106 0 2 0.007493 -3121.379
0 2 0.165106 0 2 0.016066 52702.53
0 2 0.165106 0 2 0.025663 40266.91
0 2 0.165106 0 2 0.035474 44965.88
0 2 0.165106 0 2 0.045364 -7112.814
0 2 0.165106 0 2 0.055298 12476.71
0 2 0.165106 0 2 0.065259 16936.74
0 2 0.165106 0 2 0.075226 10262.74
0 2 0.165106 0 2 0.0852 7500.226
0 2 0.165106 0 2 0.095179 6247.95
0 2 0.165106 0 2 0.105167 4419.556
0 2 0.165106 0 2 0.115153 4938.083
0 2 0.165106 0 2 0.125138 6341.415
0 2 0.165106 0 2 0.135129 5038.713
0 2 0.165106 0 2 0.145115 2518.543
0 2 0.165106 0 2 0.15511 10919.53
0 2 0.165106 0 2 0.165106 48146.54
0 2 0.165106 0 2 0.175099 10866.54
0 2 0.165106 0 2 0.185092 1458.484
0 2 0.165106 0 2 0.195086 2912.204
0 2 0.165106 0 2 0.205085 1770.549
0 2 0.165106 0 2 0.215079 1667.314
0 2 0.165106 0 2 0.225074 1518.823
0 2 0.165106 0 2 0.235071 -398.6146
0 2 0.165106 0 2 0.245068 1456.592
0 2 0.165106 0 2 0.255064 1206.833
0 2 0.165106 0 2 0.265062 2080.389
0 2 0.165106 0 2 0.275059 376.1286
0 2 0.165106 0 2 0.285055 644.9957
0 2 0.165106 0 2 0.295057 770.3818
0 2 0.165106 0 2 0.305058 737.1504
0 2 0.165106 0 2 0.315054 1453.759
0 2 0.175099 0 0 0.007493 14861.17
0 2 0.175099 0 0 0.016066 46180.87
0 2 0.175099 0 0 0.025663 14834.95
0 2 0.175099 0 0 0.035474 1922.273
0 2 0.175099 0 0 0.045364 5509.835
0 2 0.175099 0 0 0.055298 1760.386
0 2 0.175099 0 0 0.065259 2279.87
0 2 0.175099 0 0 0.075226 485.0833
0 2 0.175099 0 0 0.0852 -615.5876
0 2 0.175099 0 0 0.095179 1814.34
0 2 0.175099 0 0 0.105167 1032.719
0 2 0.175099 0 0 0.115153 572.1658
0 2 0.175099 0 0 0.125138 -198.0721
0 2 0.175099 0 0 0.135129 1626.352
0 2 0.175099 0 0 0.145115 109.4568
0 2 0.175099 0 0 0.15511 1477.767
0 2 0.175099 0 0 0.165106 1974.919
0 2 0.175099 0 0 0.175099 -563.4728
0 2 0.175099 0 0 0.185092 1261.175
0 2 0.175099 0 0 0.195086 536.7779
0 2 0.175099 0 0 0.205085 109.2273
0 2 0.175099 0 0 0.215079 -275.2934
0 2 0.175099 0 0 0.225074 203.7456
0 2 0.175099 0 0 0.235071 81.21884
0 2 0.175099 0 0 0.245068 287.5429
0 2 0.175099 0 0 0.255064 725.6154
0 2 0.175099 0 0 0.265062 -10.85838
0 2 0.175099 0 0 0.275059 -196.8954
0 2 0.175099 0 0 0.285055 -570.5731
0 2 0.175099 0 0 0.295057 129.1124
0 2 0.175099 0 0 0.305058 -12.66681
0 2 0.175099 0 0 0.315054 -67.88186
0 2 0.175099 0 2 0.007493 -101282.3
0 2 0.175099 0 2 0.016066 -82454.15
0 2 0.175099 0 2 0.025663 -39392.31
0 2 0.175099 0 2 0.035474 16129.69
0 2 0.175099 0 2 0.045364 -5440.498
0 2 0.175099 0 2 0.055298 8135.563
0 2 0.175099 0 2 0.065259 13165.36
0 2 0.175099 0 2 0.075226 10759.03
0 2 0.175099 0 2 0.0852 8383.589
0 2 0.175099 0 2 0.095179 1566.069
0 2 0.175099 0 2 0.105167 2707.633
0 2 0.175099 0 2 0.115153 2228.609
0 2 0.175099 0 2 0.125138 4445.879
0 2 0.175099 0 2 0.135129 3416.12
0 2 0.175099 0 2 0.145115 3811.62
0 2 0.175099 0 2 0.15511 3154.775
0 2 0.175099 0 2 0.165106 10866.54
0 2 0.175099 0 2 0.175099 38462.82
0 2 0.175099 0 2 0.185092 6945.697
0 2 0.175099 0 2 0.195086 1347.145
0 2 0.175099 0 2 0.205085 68.10914
0 2 0.175099 0 2 0.215079 901.78
0 2 0.175099 0 2 0.225074 1508.584
0 2 0.175099 0 2 0.235071 302.1924
0 2 0.175099 0 2 0.245068 454.3111
0 2 0.175099 0 2 0.255064 483.2865
0 2 0.175099 0 2 0.265062 976.4917
0 2 0.175099 0 2 0.275059 476.8402
0 2 0.175099 0 2 0.285055 190.0396
0 2 0.175099 0 2 0.295057 -266.5654
0 2 0.175099 0 2 0.305058 775.5273
0 2 0.175099 0 2 0.315054 902.5326
0 2 0.185092 0 0 0.007493 60656.34
0 2 0.185092 0 0 0.016066 11638.43
0 2 0.185092 0 0 0.025663 8796.727
0 2 0.185092 0 0 0.035474 9968.036
0 2 0.185092 0 0 0.045364 3317.722
0 2 0.185092 0 0 0.055298 -693.2171
0 2 0.185092 0 0 0.065259 2406.28
0 2 0.185092 0 0 0.075226 195.4142
0 2 0.185092 0 0 0.0852 433.1218
0 2 0.185092 0 0 0.095179 1168.8
0 2 0.185092 0 0 0.105167 -180.0082
0 2 0.185092 0 0 0.115153 1066.102
0 2 0.185092 0 0 0.125138 342.1037
0 2 0.185092 0 0 0.135129 718.2515
0 2 0.185092 0 0 0.145115 -784.3458
0 2 0.185092 0 0 0.15511 900.6971
0 2 0.185092 0 0 0.165106 640.555
0 2 0.185092 0 0 0.175099 1351.46
0 2 0.185092 0 0 0.185092 -579.2024
0 2 0.185092 0 0 0.195086 730.711
0 2 0.185092 0 0 0.205085 -415.0103
0 2 0.185092 0 0 0.215079 129.4017
0 2 0.185092 0 0 0.225074 -469.1017
0 2 0.185092 0 0 0.235071 359.6609
0 2 0.185092 0 0 0.245068 343.3525
0 2 0.185092 0 0 0.255064 -44.35259
0 2 0.185092 0 0 0.265062 -194.8657
0 2 0.185092 0 0 0.275059 -130.6139
0 2 0.185092 0 0 0.285055 -509.7118
0 2 0.185092 0 0 0.295057 -202.7989
0 2 0.185092 0 0 0.305058 -27.69981
0 2 0.185092 0 0 0.315054 -30.36388
0 2 0.185092 0 2 0.007493 -75105.03
0 2 0.185092 0 2 0.016066 -47473.32
0 2 0.185092 0 2 0.025663 -1940.918
0 2 0.185092 0 2 0.035474 6297.255
0 2 0.185092 0 2 0.045364 -2589.694
0 2 0.185092 0 2 0.055298 12832.58
0 2 0.185092 0 2 0.065259 9159.41
0 2 0.185092 0 2 0.075226 1903.093
0 2 0.185092 0 2 0.0852 3753.77
0 2 0.185092 0 2 0.095179 7995.122
0 2 0.185092 0 2 0.105167 2791.492
0 2 0.185092 0 2 0.115153 750.5019
0 2 0.185092 0 2 0.125138 969.1284
0 2 0.185092 0 2 0.135129 -561.9283
0 2 0.185092 0 2 0.145115 1830.083
0 2 0.185092 0 2 0.15511 2301.097
0 2 0.185092 0 2 0.165106 1458.484
0 2 0.185092 0 2 0.175099 6945.697
0 2 0.185092 0 2 0.185092 30665.41
0 2 0.185092 0 2 0.195086 7562.302
0 2 0.185092 0 2 0.205085 994.599
0 2 0.185092 0 2 0.215079 -1687.864
0 2 0.185092 0 2 0.225074 204.331
0 2 0.185092 0 2 0.235071 770.7547
0 2 0.185092 0 2 0.245068 840.3219
0 2 0.185092 0 2 0.255064 451.1819
0 2 0.185092 0 2 0.265062 1460.568
0 2 0.185092 0 2 0.275059 667.0375
0 2 0.185092 0 2 0.285055 243.11
0 2 0.185092 0 2 0.295057 701.7678
0 2 0.185092 0 2 0.305058 749.833
0 2 0.185092 0 2 0.315054 487.2025
0 2 0.195086 0 0 0.007493 40174.29
0 2 0.195086 0 0 0.016066 20202.77
0 2 0.195086 0 0 0.025663 1402.401
0 2 0.195086 0 0 0.035474 3466.872
0 2 0.195086 0 0 0.045364 -5332.664
0 2 0.195086 0 0 0.055298 -4615.097
0 2 0.195086 0 0 0.065259 -1578.777
0 2 0.195086 0 0 0.075226 -2314.598
0 2 0.195086 0 0 0.0852 821.7121
0 2 0.195086 0 0 0.095179 3218.802
0 2 0.195086 0 0 0.105167 -211.8761
0 2 0.195086 0 0 0.115153 1317.373
0 2 0.195086 0 0 0.125138 2124.56
0 2 0.195086 0 0 0.135129 -180.888
0 2 0.195086 0 0 0.145115 -13.0855
0 2 0.195086 0 0 0.15511 606.2085
0 2 0.195086 0 0 0.165106 -174.0986
0 2 0.195086 0 0 0.175099 618.7382
0 2 0.195086 0 0 0.185092 1296.518
0 2 0.195086 0 0 0.195086 -482.2086
0 2 0.195086 0 0 0.205085 741.4283
0 2 0.195086 0 0 0.215079 -176.5404
0 2 0.195086 0 0 0.225074 -473.7442
0 2 0.195086 0 0 0.235071 9.858353
0 2 0.195086 0 0 0.245068 -191.0792
0 2 0.195086 0 0 0.255064 -158.3688
0 2 0.195086 0 0 0.265062 -67.19195
0 2 0.195086 0 0 0.275059 421.4748
0 2 0.195086 0 0 0.285055 -240.0541
0 2 0.195086 0 0 0.295057 -148.5693
0 2 0.195086 0 0 0.305058 178.8949
0 2 0.195086 0 0 0.315054 12.46469
0 2 0.195086 0 2 0.007493 15784.75
0 2 0.195086 0 2 0.016066 7027.022
0 2 0.195086 0 2 0.025663 -14534.37
0 2 0.195086 0 2 0.035474 -13973.22
0 2 0.195086 0 2 0.045364 11078.14
0 2 0.195086 0 2 0.055298 4905.92
0 2 0.195086 0 2 0.065259 4112.45
0 2 0.195086 0 2 0.075226 2706.935
0 2 0.195086 0 2 0.0852 8858.13
0 2 0.195086 0 2 0.095179 3269.659
0 2 0.195086 0 2 0.105167 -853.2377
0 2 0.195086 0 2 0.115153 2495.288
0 2 0.195086 0 2 0.125138 697.7748
0 2 0.195086 0 2 0.135129 1298.9
0 2 0.195086 0 2 0.145115 -141.1362
0 2 0.195086 0 2 0.15511 1090.288
0 2 0.195086 0 2 0.165106 2912.204
0 2 0.195086 0 2 0.175099 1347.145
0 2 0.195086 0 2 0.185092 7562.302
0 2 0.195086 0 2 0.195086 26992.96
0 2 0.195086 0 2 0.205085 6017.796
0 2 0.195086 0 2 0.215079 -17.83664
0 2 0.195086 0 2 0.225074 619.8836
0 2 0.195086 0 2 0.235071 -242.5531
0 2 0.195086 0 2 0.245068 638.9983
0 2 0.195086 0 2 0.255064 180.4458
0 2 0.195086 0 2 0.265062 643.7043
0 2 0.195086 0 2 0.275059 1089.044
0 2 0.195086 0 2 0.285055 -3.115826
0 2 0.195086 0 2 0.295057 1049.292
0 2 0.195086 0 2 0.305058 813.3417
0 2 0.195086 0 2 0.315054 -64.3161
0 2 0.205085 0 0 0.007493 -11313.79
0 2 0.205085 0 0 0.016066 -2097.187
0 2 0.205085 0 0 0.025663 -3481.785
0 2 0.205085 0 0 0.035474 -2153.996
0 2 0.205085 0 0 0.045364 5051.305
0 2 0.205085 0 0 0.055298 906.6778
0 2 0.205085 0 0 0.065259 1405.48
0 2 0.205085 0 0 0.075226 -1375.443
0 2 0.205085 0 0 0.0852 -1619.181
0 2 0.205085 0 0 0.095179 673.9643
0 2 0.205085 0 0 0.105167 -100.3995
0 2 0.205085 0 0 0.115153 341.3568
0 2 0.205085 0 0 0.125138 740.0158
0 2 0.205085 0 0 0.135129 -17.83062
0 2 0.205085 0 0 0.145115 -564.9598
0 2 0.205085 0 0 0.15511 555.4955
0 2 0.205085 0 0 0.165106 83.41636
0 2 0.205085 0 0 0.175099 149.9105
0 2 0.205085 0 0 0.185092 549.0303
0 2 0.205085 0 0 0.195086 190.0351
0 2 0.205085 0 0 0.205085 -991.2408
0 2 0.205085 0 0 0.215079 431.8368
0 2 0.205085 0 0 0.225074 -425.3143
0 2 0.205085 0 0 0.235071 -80.30509
0 2 0.205085 0 0 0.245068 -185.1331
0 2 0.205085 0 0 0.255064 114.4256
0 2 0.205085 0 0 0.265062 -269.9152
0 2 0.205085 0 0 0.275059 -214.9443
0 2 0.205085 0 0 0.285055 152.5009
0 2 0.205085 0 0 0.295057 130.4012
0 2 0.205085 0 0 0.305058 -91.10121
0 2 0.205085 0 0 0.315054 20.76663
0 2 0.205085 0 2 0.007493 -22041.37
0 2 0.205085 0 2 0.016066 -34792.86
0 2 0.205085 0 2 0.025663 -32311.65
0 2 0.205085 0 2 0.035474 -6154.111
0 2 0.205085 0 2 0.045364 6222.659
0 2 0.205085 0 2 0.055298 3072.739
0 2 0.205085 0 2 0.065259 -260.4685
0 2 0.205085 0 2 0.075226 -4400.536
0 2 0.205085 0 2 0.0852 7396.09
0 2 0.205085 0 2 0.095179 1208.271
0 2 0.205085 0 2 0.105167 3831.199
0 2 0.205085 0 2 0.115153 1533.013
0 2 0.205085 0 2 0.125138 3842.658
0 2 0.205085 0 2 0.135129 217.5268
0 2 0.205085 0 2 0.145115 1256.874
0 2 0.205085 0 2 0.15511 1974.077
0 2 0.205085 0 2 0.165106 1770.549
0 2 0.205085 0 2 0.175099 68.10914
0 2 0.205085 0 2 0.185092 994.599
0 2 0.205085 0 2 0.195086 6017.796
0 2 0.205085 0 2 0.205085 23928.46
0 2 0.205085 0 2 0.215079 4668.484
0 2 0.205085 0 2 0.225074 1132.419
0 2 0.205085 0 2 0.235071 1315.286
0 2 0.205085 0 2 0.245068 810.7346
0 2 0.205085 0 2 0.255064 -379.6653
0 2 0.205085 0 2 0.265062 133.8029
0 2 0.205085 0 2 0.275059 502.4345
0 2 0.205085 0 2 0.285055 1442.407
0 2 0.205085 0 2 0.295057 1093.534
0 2 0.205085 0 2 0.305058 920.3377
0 2 0.205085 0 2 0.315054 1030.408
0 2 0.215079 0 0 0.007493 -29550.3
0 2 0.215079 0 0 0.016066 13963.48
0 2 0.215079 0 0 0.025663 8477.832
0 2 0.215079 0 0 0.035474 6502.104
0 2 0.215079 0 0 0.045364 6054.295
0 2 0.215079 0 0 0.055298 -107.7143
0 2 0.215079 0 0 0.065259 -703.4162
0 2 0.215079 0 0 0.075226 -343.4297
0 2 0.215079 0 0 0.0852 -1446.834
0 2 0.215079 0 0 0.095179 -1061.654
0 2 0.215079 0 0 0.105167 -469.3761
0 2 0.215079 0 0 0.115153 -266.3026
0 2 0.215079 0 0 0.125138 -520.7336
0 2 0.215079 0 0 0.135129 -291.1675
0 2 0.215079 0 0 0.145115 81.44914
0 2 0.215079 0 0 0.15511 431.6561
0 2 0.215079 0 0 0.165106 828.0647
0 2 0.215079 0 0 0.175099 238.8095
0 2 0.215079 0 0 0.185092 486.9927
0 2 0.215079 0 0 0.195086 -201.5785
0 2 0.215079 0 0 0.205085 295.7993
0 2 0.215079 0 0 0.215079 -666.9242
0 2 0.215079 0 0 0.225074 34.87435
0 2 0.215079 0 0 0.235071 -217.091
0 2 0.215079 0 0 0.245068 -81.63667
0 2 0.215079 0 0 0.255064 93.70355
0 2 0.215079 0 0 0.265062 -198.1894
0 2 0.215079 0 0 0.275059 -288.3176
0 2 0.215079 0 0 0.285055 -33.41806
0 2 0.215079 0 0 0.295057 146.3005
0 2 0.215079 0 0 0.305058 -116.8652
0 2 0.215079 0 0 0.315054 -146.7094
0 2 0.215079 0 2 0.007493 58090.53
0 2 0.215079 0 2 0.016066 -34057.01
0 2 0.215079 0 2 0.025663 -41164.14
0 2 0.215079 0 2 0.035474 -1951.589
0 2 0.215079 0 2 0.045364 15576.09
0 2 0.215079 0 2 0.055298 8095.046
0 2 0.215079 0 2 0.065259 2645.656
0 2 0.215079 0 2 0.075226 8704.522
0 2 0.215079 0 2 0.0852 8375.419
0 2 0.215079 0 2 0.095179 2937.964
0 2 0.215079 0 2 0.105167 2890.032
0 2 0.215079 0 2 0.115153 2825.127
0 2 0.215079 0 2 0.125138 2433.987
0 2 0.215079 0 2 0.135129 -514.1201
0 2 0.215079 0 2 0.145115 -563.1617
0 2 0.215079 0 2 0.15511 2284.703
0 2 0.215079 0 2 0.165106 1667.314
0 2 0.215079 0 2 0.175099 901.78
0 2 0.215079 0 2 0.185092 -1687.864
0 2 0.215079 0 2 0.195086 -17.83664
0 2 0.215079 0 2 0.205085 4668.484
0 2 0.215079 0 2 0.215079 19237.35
0 2 0.215079 0 2 0.225074 3584.518
0 2 0.215079 0 2 0.235071 987.628
0 2 0.215079 0 2 0.245068 886.769
0 2 0.215079 0 2 0.255064 663.7201
0 2 0.215079 0 2 0.265062 -107.7242
0 2 0.215079 0 2 0.275059 329.8302
0 2 0.215079 0 2 0.285055 74.22359
0 2 0.215079 0 2 0.295057 562.5694
0 2 0.215079 0 2 0.305058 647.3213
0 2 0.215079 0 2 0.315054 358.1093
0 2 0.225074 0 0 0.007493 5462.889
0 2 0.225074 0 0 0.016066 17082.85
0 2 0.225074 0 0 0.025663 -7101.033
0 2 0.225074 0 0 0.035474 -4075.865
0 2 0.225074 0 0 0.045364 -1612.49
0 2 0.225074 0 0 0.055298 1902.861
0 2 0.225074 0 0 0.065259 28.98073
0 2 0.225074 0 0 0.075226 -669.0923
0 2 0.225074 0 0 0.0852 -2314.274
0 2 0.225074 0 0 0.095179 -280.1783
0 2 0.225074 0 0 0.105167 -607.6166
0 2 0.225074 0 0 0.115153 877.1815
0 2 0.225074 0 0 0.125138 271.6215
0 2 0.225074 0 0 0.135129 366.2778
0 2 0.225074 0 0 0.145115 -374.7171
0 2 0.225074 0 0 0.15511 -40.02393
0 2 0.225074 0 0 0.165106 574.731
0 2 0.225074 0 0 0.175099 125.5186
0 2 0.225074 0 0 0.185092 139.0903
0 2 0.225074 0 0 0.195086 79.10323
0 2 0.225074 0 0 0.205085 226.8134
0 2 0.225074 0 0 0.215079 399.0137
0 2 0.225074 0 0 0.225074 -857.4472
0 2 0.225074 0 0 0.235071 488.249
0 2 0.225074 0 0 0.245068 95.28252
0 2 0.225074 0 0 0.255064 -126.7444
0 2 0.225074 0 0 0.265062 333.7742
0 2 0.225074 0 0 0.275059 439.1533
0 2 0.225074 0 0 0.285055 284.6889
0 2 0.225074 0 0 0.295057 339.2288
0 2 0.225074 0 0 0.305058 255.3488
0 2 0.225074 0 0 0.315054 -382.449
0 2 0.225074 0 2 0.007493 -9645.264
0 2 0.225074 0 2 0.016066 -63403.18
0 2 0.225074 0 2 0.025663 8418.871
0 2 0.225074 0 2 0.035474 15866.73
0 2 0.225074 0 2 0.045364 18160.57
0 2 0.225074 0 2 0.055298 -1441.714
0 2 0.225074 0 2 0.065259 3699.997
0 2 0.225074 0 2 0.075226 2250.177
0 2 0.225074 0 2 0.0852 1858.044
0 2 0.225074 0 2 0.095179 169.3234
0 2 0.225074 0 2 0.105167 3046.52
0 2 0.225074 0 2 0.115153 2272.486
0 2 0.225074 0 2 0.125138 614.1507
0 2 0.225074 0 2 0.135129 -1752.305
0 2 0.225074 0 2 0.145115 -46.92342
0 2 0.225074 0 2 0.15511 1128.171
0 2 0.225074 0 2 0.165106 1518.823
0 2 0.225074 0 2 0.175099 1508.584
0 2 0.225074 0 2 0.185092 204.331
0 2 0.225074 0 2 0.195086 619.8836
0 2 0.225074 0 2 0.205085 1132.419
0 2 0.225074 0 2 0.215079 3584.518
0 2 0.225074 0 2 0.225074 17821.57
0 2 0.225074 0 2 0.235071 3279.861
0 2 0.225074 0 2 0.245068 455.2161
0 2 0.225074 0 2 0.255064 638.2709
0 2 0.225074 0 2 0.265062 993.6635
0 2 0.225074 0 2 0.275059 450.9043
0 2 0.225074 0 2 0.285055 832.4142
0 2 0.225074 0 2 0.295057 281.1206
0 2 0.225074 0 2 0.305058 -261.8596
0 2 0.225074 0 2 0.315054 252.0442
0 2 0.235071 0 0 0.007493 11819.88
0 2 0.235071 0 0 0.016066 -4641.778
0 2 0.235071 0 0 0.025663 12372.8
0 2 0.235071 0 0 0.035474 -2073.101
0 2 0.235071 0 0 0.045364 -1602.076
0 2 0.235071 0 0 0.055298 -1279.353
0 2 0.235071 0 0 0.065259 -1055.909
0 2 0.235071 0 0 0.075226 2034.023
0 2 0.235071 0 0 0.0852 -1519.561
0 2 0.235071 0 0 0.095179 877.9237
0 2 0.235071 0 0 0.105167 795.322
0 2 0.235071 0 0 0.115153 -192.5203
0 2 0.235071 0 0 0.125138 -854.7892
0 2 0.235071 0 0 0.135129 199.2192
0 2 0.235071 0 0 0.145115 -101.7703
0 2 0.235071 0 0 0.15511 444.4581
0 2 0.235071 0 0 0.165106 465.7141
0 2 0.235071 0 0 0.175099 82.62066
0 2 0.235071 0 0 0.185092 -465.2823
0 2 0.235071 0 0 0.195086 97.90075
0 2 0.235071 0 0 0.205085 -199.8625
0 2 0.235071 0 0 0.215079 -23.97244
0 2 0.235071 0 0 0.225074 -1.321336
0 2 0.235071 0 0 0.235071 -702.44
0 2 0.235071 0 0 0.245068 264.6459
0 2 0.235071 0 0 0.255064 -239.3674
0 2 0.235071 0 0 0.265062 -55.08108
0 2 0.235071 0 0 0.275059 143.3652
0 2 0.235071 0 0 0.285055 -21.74768
0 2 0.235071 0 0 0.295057 -66.34632
0 2 0.235071 0 0 0.305058 -21.17166
0 2 0.235071 0 0 0.315054 -103.0601
0 2 0.235071 0 2 0.007493 -27537.13
0 2 0.235071 0 2 0.016066 -11777.33
0 2 0.235071 0 2 0.025663 -49437.68
0 2 0.235071 0 2 0.035474 873.8621
0 2 0.235071 0 2 0.045364 -624.5101
0 2 0.235071 0 2 0.055298 -2251.824
0 2 0.235071 0 2 0.065259 5997.085
0 2 0.235071 0 2 0.075226 3008.852
0 2 0.235071 0 2 0.0852 -1219.37
0 2 0.235071 0 2 0.095179 1965.545
0 2 0.235071 0 2 0.105167 4221.19
0 2 0.235071 0 2 0.115153 2097.197
0 2 0.235071 0 2 0.125138 3280.487
0 2 0.235071 0 2 0.135129 2360.822
0 2 0.235071 0 2 0.145115 814.9269
0 2 0.235071 0 2 0.15511 1444.877
0 2 0.235071 0 2 0.165106 -398.6146
0 2 0.235071 0 2 0.175099 302.1924
0 2 0.235071 0 2 0.185092 770.7547
0 2 0.235071 0 2 0.195086 -242.5531
0 2 0.235071 0 2 0.205085 1315.286
0 2 0.235071 0 2 0.215079 987.628
0 2 0.235071 0 2 0.225074 3279.861
0 2 0.235071 0 2 0.235071 13774.41
0 2 0.235071 0 2 0.245068 2719.292
0 2 0.235071 0 2 0.255064 809.8264
0 2 0.235071 0 2 0.265062 516.1576
0 2 0.235071 0 2 0.275059 37.39841
0 2 0.235071 0 2 0.285055 582.0647
0 2 0.235071 0 2 0.295057 113.6332
0 2 0.235071 0 2 0.305058 861.9392
0 2 0.235071 0 2 0.315054 568.1904
